Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
Dine O China,SARDAR BHAGATH SINGH,thanks,5.0,2018-07-19 20:52:00,0.0,2
Dine O China,Omer Khan,gooood,5.0,2018-07-17 16:35:00,0.0,2
Dine O China,Sasidhar Reddy,properly served vegetable chicken less,4.0,2018-07-17 13:52:00,0.0,2
Dine O China,Jinet Jose,bad,1.0,2018-07-16 13:16:00,-0.5849,0
Dine O China,PRABHJOT SINGH,super poor qualityalso quantity justifiedneed quick check thislearn something counter vendor mainland china chinese pavillionsad never order also never suggest anyone order lot scope improvement,1.0,2018-07-15 21:14:00,0.5859,0
Dine O China,Debayan Roychoudhury,stone food,1.0,2018-07-14 21:42:00,0.0,0
Dine O China,Arnisudheendra1995,nice,4.0,2018-07-14 11:06:00,0.0,2
Dine O China,Maheswaran Pandian,start service really great might wait long food amazing especially non vegetarian tried vegetarian food good non vegetarian item stole show great food great ambience polite staff management overall great place crave chinese,5.0,2018-07-10 17:34:00,0.9872,2
Dine O China,Yatin Dakhole,ambience good food awesome try shezwan chicken mangolian chicken shezwan chicken nicely made even yr kid ate liked though spicy,4.0,2018-07-07 21:43:00,0.9266,2
Dine O China,Arun Balraj,get food,1.0,2018-07-07 21:25:00,0.0,0
Dine O China,Prachi,ordered broccoli baby corn gravy tasteless,2.0,2018-07-06 16:22:00,0.0,0
Dine O China,Vivek Gudena,today three colleague lunch ambience okay probably waiter customer ordered business lunch two one chicken option another sea food option four appetizer shared loved shrimp fish good thought chicken cooked shared two sea food dish fried rice noodle main course okay asked could talk chef told busy first waiter seemed friendly smiling woman wearing bright pink lipstick matched well outfit overall nothing special keep expectation right,3.0,2018-07-04 19:57:00,0.9618,1
Dine O China,Sushil Pandey,looking reasonably priced good chinese food place wait staff amazing always smiling courteous food served also well portioned good taste nice ambience good place quiet meal,5.0,2018-07-04 18:10:00,0.9731,2
Dine O China,Shweth Trehan,nice food,4.0,2018-07-02 21:02:00,0.4753,2
Dine O China,Aditi Chakraborty,ordered hakka chicken golden fried prawn dimsums starter main course ordered chicken thai green curry hakka chicken dimsum good golden fried prawn crispy thai green curry disappointingit disaster,3.0,2018-07-01 00:21:00,-0.3535,1
Dine O China,Jobin,food packing done properly oil non veg food cover got mixed veg food,1.0,2018-06-29 16:40:00,0.0,0
Dine O China,Shambhavi Singh,crispy time reached also requested green dipping chutney delivered,2.0,2018-06-28 17:38:00,0.1027,0
Dine O China,Ashish Varghese,exceeds expectation regard quality quantity taste,5.0,2018-06-27 12:17:00,0.0,2
Dine O China,Neha Dhawan,spicy,3.0,2018-06-25 21:13:00,0.0,1
Dine O China,Gopalan Ganesh,momos bad even delivery late satisified order,2.0,2018-06-25 17:36:00,-0.5849,0
Dine O China,Malvika Pradhan,excellent food always given plastic cutlery even though specifically request provided,1.0,2018-06-25 11:35:00,0.3291,0
Dine O China,Pawan Lakhotia,ordered soup veg mancho soup bad quality vegetable thick corn paste,1.0,2018-06-25 00:15:00,-0.6908,0
Dine O China,Supraja.prasad,one best chinese restaurant gachibowli hitech city area chilli paneer chicken manchurian great choice starter momos also good huge filling chilli garlic fried rice flavourful singapore noodle okish ended fried ice cream totally satisfied choice service little slow improved,4.0,2018-06-23 19:35:00,0.9436,2
Dine O China,Ch Srinivas Rao,american choupsey gravy bit sweet,3.0,2018-06-23 16:24:00,0.4588,1
Dine O China,Rohit Gupta,ordered chilli garlic nd schezwan noodle along veg manchurian tasted good,4.0,2018-06-21 23:31:00,0.4404,2
Dine O China,Ajay Babu,received something else,1.0,2018-06-21 13:11:00,0.0,0
Dine O China,Kartik Balachandran,food tastymongolian chicken quantity lessnot sufficient even person,5.0,2018-06-20 21:18:00,0.0,2
Dine O China,Alokdixit66,quantity given less plate worth price,1.0,2018-06-20 14:46:00,-0.1695,0
Dine O China,Dnishudnishu,confused waiter half order item available customization available ahhh total chaos surely truly chinese northeast nepali food spicy oily side may tried thupka northeast speciality give try order corn soup aararote powder mixed,3.0,2018-06-18 16:30:00,0.0235,1
Dine O China,Sathiya Parvathi,really loved must taste,5.0,2018-06-17 17:33:00,0.6361,2
Dine O China,Payel,ordered chicken fried rice much topins,2.0,2018-06-17 13:55:00,0.0,0
Dine O China,Ravi Shankar,ordered noodle gravy mushroom baby corn noodle lot uncooked cauliflower onion half cooked gravy also flat taste lot oil lot eggplant,2.0,2018-06-16 18:58:00,0.0,0
Dine O China,Swati Sinha,ordered veg soft noodle garlic burnt fried rice undercooked disappointed,1.0,2018-06-13 20:57:00,-0.4767,0
Dine O China,Shashi Kumar,nice taste less quantity,4.0,2018-06-13 19:12:00,0.2263,2
Hyderabad Chefs,Sravani,perfect hyderabadi spicy biryani find hereone bowl veg biryani go people curd rice jus yummy nearest place dlf go lunch dinner,5.0,2019-05-22 14:04:00,0.7964,2
Hyderabad Chefs,Pragati Pathak(No Fake Followers Please),went lunchordered veg biryani rayalsima biryaniboth goodquality food good good quantity recommended nearby dlf wanted try biryani nonveg,4.0,2019-04-26 17:44:00,0.765,2
Hyderabad Chefs,Neeraja,ordered chicken dum biryani place taste upto mark later tried chicken fry biryani place nearly time everytime ordered taste awesome even try tandoori chicken place also taste good,4.0,2019-04-12 21:58:00,0.8885,2
Hyderabad Chefs,Samit,went quick lunch colleague farewell avg ambience dirty sofa food overspicy feel tried mask stale tasteonly reason restaurant still alive next dlfnothing else,2.0,2019-03-22 22:48:00,-0.0772,0
Hyderabad Chefs,Manoj Gurrevala,biriyani taste nice must try ulavacharu flavour nothing say ambience nothing much say overall service,3.0,2019-02-01 23:45:00,0.4215,1
Hyderabad Chefs,Prabhu,love eat biryani hyderabad chefsfood tasty effortable pricezomoto deliver order less timethankk zomato,4.0,2019-01-08 14:33:00,0.6369,2
Hyderabad Chefs,Avishek Chakraborty,staff polite even got dirty plate one worst experience would suggest order food online wish food taste food decent ambience way charge service provide,2.0,2018-12-10 13:50:00,-0.6652,0
Hyderabad Chefs,Arindam,speciality restaurant offer signature hyderabadi delight north west frontier dish make unforgettable dinning experience decade place serving food belonging various place city richness dish care make unusual experience,5.0,2018-11-04 12:13:00,0.8555,2
Hyderabad Chefs,Pavan,good,5.0,2018-10-05 23:30:00,0.4404,2
Hyderabad Chefs,Ismail Mohammad,worst service food patheticbiryani hot chicken stored one smell badcoming chicken lollipopwhen ordered brought drumstick saying lollipopthey trying make customer fool making cash ppl come team outing friday food service arrogant servant ambiance,1.0,2018-10-05 15:18:00,-0.8885,0
Hyderabad Chefs,Robin Simon,good,3.0,2018-09-30 15:31:00,0.4404,1
Hyderabad Chefs,Vishnu S,ambience quite simple like cafe order arrive table quick fast tried chicken dum biryani becoz tummy full good great little spicy juicy,3.0,2018-09-25 22:13:00,-0.3822,1
Hyderabad Chefs,Anusha,food tasty,5.0,2018-09-20 23:09:00,0.0,2
Hyderabad Chefs,Maheshwar Beesa,nice,5.0,2018-09-19 16:20:00,0.4215,2
Hyderabad Chefs,Sankati Prashanth,time deli,5.0,2018-09-11 16:39:00,0.0,2
Hyderabad Chefs,Anji Goud,super,5.0,2018-09-10 00:58:00,0.5994,2
Hyderabad Chefs,Ganesh Kumar,nice,5.0,2018-09-07 22:23:00,0.4215,2
Hyderabad Chefs,M Nagaraj,nice,5.0,2018-09-06 16:41:00,0.4215,2
Hyderabad Chefs,Gopi,charging r packing bulshit charging normal packing comming taste ordered chicken fry piece biryani tasts nutral mean flavour bad,1.0,2018-09-01 14:04:00,-0.8397,0
Hyderabad Chefs,Manoj,good tasty good quality quantity order several time quality good remaining sooo good worth value,4.0,2018-08-27 14:08:00,0.9001,2
Hyderabad Chefs,Shiva Kota,book prawn biryani received chicken bone small chicken piecesgot disappointed,1.0,2018-08-27 07:10:00,0.0,0
Hyderabad Chefs,Bujji Chikkala,good,5.0,2018-08-26 16:03:00,0.4404,2
Hyderabad Chefs,Harish Vullangula,nice friendly delivery,5.0,2018-08-25 21:00:00,0.7184,2
Hyderabad Chefs,Srinivas Bellam,decent place regular setup pricing high veg biryani costing like casual hotel cant call restaurant ambience good table chair butter naan butter chicken taste good service also good look restaurant improved,3.0,2018-08-23 20:28:00,-0.1705,1
Hyderabad Chefs,Nalam Karthik,place surprised taste quantity whenever ordered itgreat goingwould love place order hyderabad chef,5.0,2018-08-21 06:13:00,0.7269,2
Hyderabad Chefs,DASARI NARENDRA,worst delivery,1.0,2018-08-20 15:30:00,-0.6249,0
Hyderabad Chefs,Abas Pandu,super fast deliveryi like,5.0,2018-08-17 21:35:00,0.7506,2
Hyderabad Chefs,Sneha Paul,decent place near dlf fry piece chicken biryani favourite since prefer small chunk chicken biryani compared one large piece,3.0,2018-08-16 20:38:00,0.0,1
Hyderabad Chefs,Robin Simon,food good little spicy,4.0,2018-08-09 00:06:00,0.4404,2
Hyderabad Chefs,Hemanth Sai,packing good,3.0,2018-08-06 17:10:00,-0.3412,1
Hyderabad Chefs,Robin Simon,ok little spicy,4.0,2018-08-05 14:08:00,0.296,2
Hyderabad Chefs,Rithi,time thanks,5.0,2018-08-03 22:00:00,0.4404,2
Hyderabad Chefs,Praveen Muniganti,satisfied quantity chicken piece given trying fool customer giving percent first order good bad,1.0,2018-08-02 16:09:00,-0.7313,0
Hyderabad Chefs,Vamsi Krishna K,good,1.0,2018-08-01 13:31:00,-0.3412,0
Hyderabad Chefs,Swetha Talasu,delivery time,5.0,2018-08-01 12:54:00,0.0,2
Hyderabad Chefs,Nagarjuna Puli,much spicy masala,1.0,2018-08-01 00:04:00,0.0,0
Hyderabad Chefs,Vikram,one chicken piece whole biryanisuch shame,1.0,2018-07-31 22:46:00,-0.4767,0
Hyderabad Chefs,Mbalaji Chinnu,excellent food,5.0,2018-07-29 21:53:00,0.5719,2
Hyderabad Chefs,Lakshmi Narayana,good delivery,5.0,2018-07-29 12:51:00,0.4404,2
Hyderabad Chefs,Eshwar Chandra Gupta,got chicken biryani without chicken,1.0,2018-07-28 21:24:00,0.0,0
Hyderabad Chefs,Pradeep Reddy,good,5.0,2018-07-28 17:07:00,0.4404,2
Hyderabad Chefs,Kotaru Sydeswararao,excellent communication,5.0,2018-07-27 21:18:00,0.5719,2
Hyderabad Chefs,Santhosh Peddi,butter milk delivered,1.0,2018-07-27 13:37:00,0.0,0
Hyderabad Chefs,Munna Chinna,provided masala less onion last week totally less masala full white rice,2.0,2018-07-26 23:18:00,0.0,0
Hyderabad Chefs,Damoder Volavoju,,2.0,2018-07-26 20:48:00,0.0,0
Hyderabad Chefs,Arun Chary,fast delivery,5.0,2018-07-26 18:03:00,0.0,2
Hyderabad Chefs,Srinivas Munnurukapu,nice,5.0,2018-07-25 12:40:00,0.4215,2
Hyderabad Chefs,Divya Bandi,goood,5.0,2018-07-24 15:24:00,0.0,2
Hyderabad Chefs,Purandhar Bandaru,good,5.0,2018-07-23 21:53:00,0.4404,2
Hyderabad Chefs,Murali Krishna,good delivery,5.0,2018-07-22 22:44:00,0.4404,2
Hyderabad Chefs,Satyakrishna Chinthalapudi,deliver agent time professional,5.0,2018-07-22 12:42:00,0.0,2
Hyderabad Chefs,Srikanth Srimanthudu,less peace,2.0,2018-07-21 00:15:00,0.4228,0
Hyderabad Chefs,విజయ్ కుమార్ తెజవత్,tasty,5.0,2018-07-20 15:24:00,0.0,2
Hyderabad Chefs,Maruthi,good,5.0,2018-07-20 15:20:00,0.4404,2
Hyderabad Chefs,Santosh Nayak,good,5.0,2018-07-20 14:12:00,0.4404,2
Hyderabad Chefs,Kalyani,good biryani,4.0,2018-07-20 14:07:00,0.4404,2
Hyderabad Chefs,Rajesh Gorli,good,4.0,2018-07-20 13:51:00,0.4404,2
Hyderabad Chefs,Srinivas Rao,time delivery,5.0,2018-07-19 22:16:00,0.0,2
Hyderabad Chefs,Baji Sk,good food awesome ordered lollipop biryani,5.0,2018-07-19 21:57:00,0.7906,2
Hyderabad Chefs,Scyathirajula,excellent,5.0,2018-07-19 20:08:00,0.5719,2
Hyderabad Chefs,Deepika Deepu,ordered food delivered ordered fried piece biryani though bill state normal dum biryani delivered,1.0,2018-07-18 21:17:00,0.0,0
Hyderabad Chefs,Dinakaran Joseph,perfect place perfect time said inaugurated everyone near dlf hyd travel place good team lunchdinner gradually restaurant failed impress employee traveling nevertheless food better especially biryani ambience okay service could little bit better take whole lot time get ordered food table one time visit food ambience service,3.0,2018-07-18 20:36:00,0.9644,1
Hyderabad Chefs,Kiran Yuva,good service,5.0,2018-07-17 16:00:00,0.4404,2
Hyderabad Chefs,Saikrishna Sudamalla,good delivered time,4.0,2018-07-17 13:19:00,0.4404,2
Hyderabad Chefs,Manohar B,good,4.0,2018-07-16 20:33:00,0.4404,2
Hyderabad Chefs,Nagarjuna Puli,good service,5.0,2018-07-15 22:11:00,0.4404,2
Hyderabad Chefs,Vijaya Bhaskar,time delivery,5.0,2018-07-15 22:02:00,0.0,2
Hyderabad Chefs,Rajesh Kumar Gupta,good,5.0,2018-07-15 21:34:00,0.4927,2
Hyderabad Chefs,Vikash Patel,good,5.0,2018-07-15 20:53:00,0.4404,2
Hyderabad Chefs,Sai,excellent food,5.0,2018-07-15 20:47:00,0.5719,2
Hyderabad Chefs,Srihari,awesome taste prawn piece less,4.0,2018-07-15 13:34:00,0.3716,2
Hyderabad Chefs,Naresh,bad dont rice quality cooked rice,1.0,2018-07-14 22:44:00,-0.5849,0
Hyderabad Chefs,Deepak Gavarla,awesome taste,5.0,2018-07-14 22:27:00,0.6249,2
Hyderabad Chefs,Manini Nayak,gongura biryani nice quantity two people much apollo fish tasty,2.0,2018-07-14 22:15:00,0.2263,0
Hyderabad Chefs,The Rajesh Jellelu,quantity starter less,3.0,2018-07-13 22:38:00,0.0,1
Hyderabad Chefs,Sravan Kumar,nice,4.0,2018-07-13 15:50:00,0.4215,2
Hyderabad Chefs,Teja Netha's,good,4.0,2018-07-13 12:47:00,0.4404,2
Hyderabad Chefs,Chakri Lokesh,good job,5.0,2018-07-12 20:09:00,0.4404,2
Hyderabad Chefs,Subrahmanyam Bandreddi,less quantity,2.0,2018-07-12 13:34:00,0.0,0
Hyderabad Chefs,Harish Jain,good,4.0,2018-07-11 00:12:00,0.4404,2
Hyderabad Chefs,Radhika Mamidi,good always,5.0,2018-07-10 20:37:00,0.4404,2
Hyderabad Chefs,Daily Life,good spicy,2.0,2018-07-09 21:29:00,-0.3865,0
Hyderabad Chefs,Srinivas Aluri,friendly,5.0,2018-07-09 20:39:00,0.0,2
Hyderabad Chefs,Sravani Madireddy,good,4.0,2018-07-09 20:27:00,0.4404,2
Hyderabad Chefs,Nikhil Anantha,good,5.0,2018-07-09 17:47:00,0.4404,2
Hyderabad Chefs,Ranjeeth Pathi,nice delicious,5.0,2018-07-09 15:23:00,0.7939,2
Hyderabad Chefs,Vikky Mark,awesome service,5.0,2018-07-09 15:11:00,0.6249,2
Hyderabad Chefs,B. Prashanth,good,5.0,2018-07-09 13:57:00,0.4404,2
Hyderabad Chefs,Sameer Syed,delivery late got delivered pm ordered pm biryani hot bad serve,1.0,2018-07-07 23:29:00,0.4708,0
Hyderabad Chefs,Sai Mahesh Phanidapu,taste good,5.0,2018-07-07 22:27:00,0.4404,2
Hyderabad Chefs,Ravi Gowthu,min late,2.0,2018-07-07 21:13:00,0.0,0
Hyderabad Chefs,Gopi Srinivas,good,4.0,2018-07-06 14:00:00,0.4404,2
Hyderabad Chefs,Narendra V,good,5.0,2018-07-06 13:39:00,0.4404,2
Hyderabad Chefs,Ravi Surya,superb service,5.0,2018-07-06 13:26:00,0.6249,2
Hyderabad Chefs,Amarnath Reddy,worst food small piece,1.0,2018-07-05 20:17:00,-0.6249,0
Hyderabad Chefs,Tataji Medida,good,5.0,2018-07-05 14:07:00,0.4404,2
Hyderabad Chefs,Karan Chinmay Kumar,cheated,1.0,2018-07-05 11:25:00,-0.5106,0
Hyderabad Chefs,Manoj,nice person,5.0,2018-07-04 21:20:00,0.4215,2
Komatose - Holiday Inn Express & Suites,YatenJaiswal,limited menu bar food service average beer kf avialble finger food order take minute food quality average,2.0,2019-05-17 17:24:00,-0.2944,0
Komatose - Holiday Inn Express & Suites,Rakesh,dance floor per zomato supposed live dj dance floor thing food quality good expected ordered paneer makhan wala gravy sweet paneer stale please check going,2.0,2019-05-10 00:12:00,0.1131,0
Komatose - Holiday Inn Express & Suites,Dinesh Panpaliya,awesome food nd ambience must go place staying nearby also pub inside nd karaoke event going also food served good quantity,5.0,2019-04-24 12:36:00,0.7906,2
Komatose - Holiday Inn Express & Suites,Vishnu Kaluvala,went last night couple drink hectic schedule place people love sit outdoor good live music bollywoodsthe service quality drinjs nice,5.0,2019-04-21 10:26:00,0.872,2
Komatose - Holiday Inn Express & Suites,Dijin Dan,gem place busy hitech city love live music happens weekend starter main course top class complaint waiter take extra care inside extra point sure,5.0,2019-04-15 00:36:00,0.765,2
Komatose - Holiday Inn Express & Suites,Kiran Reddy,laid back staff ordered chilli toast got order served half hour toast piece bread took minute literally follow twice thrice cocktail wasnt better either tasted like water hint vodka ask sauce go fish ordered side fresh salad sauce go main fish tasted good though slightly cooked improve service level great extent also food somehow gave feeling didnt bother customer,2.0,2019-04-08 08:32:00,0.926,0
Komatose - Holiday Inn Express & Suites,Surya.nandu.SN,ive new year party fun moreover effordable cozy place crowd decent music good food good,4.0,2019-04-03 03:25:00,0.8957,2
Komatose - Holiday Inn Express & Suites,Suresh Kumar Jena,excellent food great customer service verity cocktail verity beverage excellent place weekend get together friend family bartender truly amazing service smile always remember sonu anmol friendly nature greatly handled customer must visit placefor hangout daily possible great place hang friend,5.0,2019-04-02 23:54:00,0.9828,2
Komatose - Holiday Inn Express & Suites,Sumer Chawla,saturday night band performance well nice music performingplaying bollywood sufi track seated outside bandoverall pocket friendly well beer lover,5.0,2019-04-01 00:55:00,0.9186,2
Komatose - Holiday Inn Express & Suites,Dipen Ved,surbhi garg didnt like food served late bad service guy say food served took hr serve expected,1.0,2019-03-20 22:40:00,-0.4724,0
Komatose - Holiday Inn Express & Suites,Aman Kumar,worst experience ever didnt serve food till pathetic music starter cold one serve drink group event disappointing,1.0,2019-03-20 22:36:00,-0.9259,0
Komatose - Holiday Inn Express & Suites,Mayur Dhingra,worst place ever came party serve food drink arrogant staff even one waiter team people music pathetic ambience suck,1.0,2019-03-20 22:23:00,-0.902,0
Komatose - Holiday Inn Express & Suites,Brajesh Mishra,visited sunday evening surprisingly quiet loved ambiance quite spacious lil crowded id given overall thumb,4.0,2019-03-05 09:19:00,0.8193,2
Komatose - Holiday Inn Express & Suites,Rwitaja Banerjee,always pleasure go back food seems get better every time dessert specially something die time tried tiramisu blueberry cheesecake moist melt mouth,5.0,2019-03-04 07:52:00,0.4019,2
Komatose - Holiday Inn Express & Suites,Ruby Singh,keep going back place amazing service term food drink ambience good good watch match well indoor well outdoor seating small attic area well booked private party,4.0,2019-03-01 20:13:00,0.9485,2
Komatose - Holiday Inn Express & Suites,MANAS AGRAWAL,food good lot drink menu available moreover charge wrongly increasing count item ordered,1.0,2019-02-20 13:13:00,0.4404,0
Komatose - Holiday Inn Express & Suites,Jasmeet Singh Allagh,always good visit place amazing desert great ambience awesome staff suggested best try blue berry cheesecake dont miss sign washroom entrance,5.0,2019-02-17 23:40:00,0.9663,2
Komatose - Holiday Inn Express & Suites,Manojkumar D Nambisan,great food good ambience decent seating decent service good team get together celebration love water chestnut starter,4.0,2019-02-16 12:37:00,0.9337,2
Komatose - Holiday Inn Express & Suites,Sinha Kunal,fg experience place service super pathetic waiter act like bunch joker every order drink need run never advise one visit place,1.0,2019-02-16 09:17:00,0.4019,0
Komatose - Holiday Inn Express & Suites,Pranay Agarwal,place iss marvelous perfct dining place causal louge place maintained differently totally diff experience food amibence bar service hospitality good relaxing place outdoor sittin pathetic,4.0,2019-02-15 18:49:00,0.743,2
Komatose - Holiday Inn Express & Suites,Aman Vats,great ambience food staff welcoming friendly good music overall nice experience ordered garlic naan palak paneer lahsooni chapati vegetarian friend food amazing taste quantity,5.0,2019-02-10 13:50:00,0.9623,2
Komatose - Holiday Inn Express & Suites,Nithisha Reddy,place weekend amazing ambience staff service best seen anywhere prompt courteous jovial great choice food beverage overall delightful amazing experience dj amazing food ambience service would definitely visit place would recommend well last least price reasonable,5.0,2019-02-03 05:52:00,0.96,2
Komatose - Holiday Inn Express & Suites,Frenchmanms,number time absolutely issue time love ambience especially couch mezzanine floor drink made well food generally good,5.0,2019-01-29 22:04:00,0.791,2
Komatose - Holiday Inn Express & Suites,Kavish Jain,went place friend birthdayalthough weekday crowd wont loud found place ok chill much happening well sat outside open area good also chiller day moonsoon really awesome coming food stuff complete vegeterain one incident happened day like ordered two veg pizza confimed ordered twice waiterfirst pizza correct good second pizza told get timeashe served topping pizza looking like carrotbut confusion thingi closely looked saw veg told reconfirm kitchen came nonveg pork something like dissapoint management post came feel sorry well wrong giving plate totally disappoint instance giving low rating also bad experience thing ordered food good,2.0,2019-01-26 10:29:00,0.9383,0
Komatose - Holiday Inn Express & Suites,Swathi,super fun place enjoy friend party price fair high low good enjoyed everything form food drink song nice live music musician good though,5.0,2019-01-24 18:08:00,0.968,2
Komatose - Holiday Inn Express & Suites,Raj Rajwar,bar good nd visit amritsari bhatti murgh came friend friend recommend good mrabijit polalit behaviour excellent ill definitely come friend thanks abijit,5.0,2019-01-21 22:34:00,0.9816,2
Komatose - Holiday Inn Express & Suites,Ankurjyoti Bordoloi,evening watering hole holiday inn hyderabad good pizza decent selection drink music okay tends get bit loud later there always outside seating quietears,4.0,2019-01-10 15:44:00,0.5023,2
Komatose - Holiday Inn Express & Suites,Ashima Singh,nice happening place crowd nice food ambience service perfect weekend even mid week party place,4.0,2019-01-06 16:08:00,0.9001,2
Komatose - Holiday Inn Express & Suites,Sambit Chatterjee,place perfect party weekend weekday love music alcohol food delighted service mr avijit bag definitely visit place,5.0,2019-01-05 19:59:00,0.9555,2
Komatose - Holiday Inn Express & Suites,Viru Abhilash Krishna,nice place chill friend family food hospitality nice would give different experience,4.0,2018-12-29 10:57:00,0.8271,2
Komatose - Holiday Inn Express & Suites,Jasmin,lovely drink tastefully done interior garden sitout outside make go place weekend ginger fish spread fish made well,4.0,2018-12-24 11:55:00,0.7096,2
Komatose - Holiday Inn Express & Suites,Vilasreddy,komatose wonderful place chilled visited lot time atmosphere interior excellent live music dance floortaste food excellent bartender sonu always ready give good customer service nice smilimg facehe always suggest drink new cocktail made excellent flavoursthe staff also courteousbig kodus service staff really people awesome specially thanks super star sonu another bartender forgot guy name iam sorry thanks service staff hat chef awasome taste food thanks team komatose regard vila reddy,5.0,2018-12-12 03:49:00,0.9902,2
Komatose - Holiday Inn Express & Suites,Vasanthan Lr,thing impressed cocktail based seven sin ambience calm soothing people dont like bustle bar bar partying bar chilling,4.0,2018-12-11 14:36:00,0.6144,2
Komatose - Holiday Inn Express & Suites,Bhameetha Burla,worst place worst service without prior intimation stopped taking order crispy corn took hour never recommend place,1.0,2018-12-05 16:49:00,-0.9044,0
Komatose - Holiday Inn Express & Suites,Jessie,dj isnt great wasnt much crowd though weekend drink fine service good dj ambience improved lot,2.0,2018-12-02 13:46:00,0.5432,0
Komatose - Holiday Inn Express & Suites,Anish Patwardhan,staying holiday inn one month place first party hyderabad place remain always special also many team party drunch saturday sunday like unlimited drink starter also weekday karaoke live music one good party place gacchibowli even outside seating area overall perfect party place,4.0,2018-11-30 20:32:00,0.9755,2
Komatose - Holiday Inn Express & Suites,Sai GaneSh ChiNta,recommend place friday afteroffice party hummas pita bread heaven also crispy corn yummy,4.0,2018-11-25 17:03:00,0.8176,2
Komatose - Holiday Inn Express & Suites,Sudip Mukherjee,felt like attending marriage reception saturday night place changed quite lot year maybe timing right,2.5,2018-11-25 02:35:00,0.4199,0
Komatose - Holiday Inn Express & Suites,Asha Akunuri,amazing place definitely rated indoor outdoor seating outdoor seating good evening cool breeze soothing service quick n fast staff friendly ordered chilli chicken onion ring pizza fish finger equally delicious ambience service food drink must try pizza fish finger,5.0,2018-11-16 12:02:00,0.9647,2
Komatose - Holiday Inn Express & Suites,Shiva Chary,visited komatose holiday inn inn express small party nice place nice ambience live music good food excellent nice service staff friendly enjoyed hangout party fully awesome,5.0,2018-10-30 13:05:00,0.9867,2
Komatose - Holiday Inn Express & Suites,Tanusree Chakraborty,excellent food n drinksamazing atmosphereloved iti opted buffet drinkswould loved bigger dance floor,5.0,2018-10-25 20:09:00,0.8225,2
Komatose - Holiday Inn Express & Suites,Juhi Nayak,bar ambiance good ordered chilli broccoli mix broccoli cauliflower broccoli tasty outer area problem booking cab also pm returning,2.0,2018-10-20 07:29:00,-0.1649,0
Komatose - Holiday Inn Express & Suites,Gourav Gupta,went yesterday usual many foreign beer present mentioned menu second provided custom menu zomato gold asked get free drink menu zomato gold restaurant good keep changing condition customer suffer zomato say get free dish complete menu manager said give free dish custom small menu,2.0,2018-10-19 14:43:00,0.5706,0
Komatose - Holiday Inn Express & Suites,Appu Ashok,good place hangout gachibowli crowd average ambience wasnt expected either good food budget friendly worth yummy dance floor need book earlier seems open thats disappointing,3.0,2018-10-13 21:58:00,0.7549,1
Komatose - Holiday Inn Express & Suites,Saurabh Mishra,komatose holiday inn place guarantee great timewhether youre group alone hospitality staff especially usual host balia nima delight pleasing personality positive smile one thing make place special skipper abhivir singh hope spelt correctly delight meet everytime,5.0,2018-10-13 20:15:00,0.98,2
Komatose - Holiday Inn Express & Suites,Prashant Pathak,nice ambiance beautiful must try pizza awesome music good sound system gentle ear overall good,4.0,2018-10-03 19:49:00,0.9432,2
Komatose - Holiday Inn Express & Suites,ASH&B2,please dont visit place part official team lunch sat komatose food buffet johnathans kitchen seating comfortable drink food staff busy serving alcohol churn money ignored big time even charged rupee one kinley bottle air condition switched probably hence sweating profusely first experience komatose johnathons kitchen bad would neither visit recommend anyone place,3.0,2018-10-02 23:18:00,-0.7554,1
Komatose - Holiday Inn Express & Suites,Ramit Khurana,pathetic service point visiting restaurant happy hour going refute order drink available starter available waiter giving stupid excuse serving food happy hour service even happy hour dont want serve happy hour menu poor customer experience never going visit place future tagging bishwajeet jha,1.0,2018-09-28 18:04:00,0.3415,0
Komatose - Holiday Inn Express & Suites,Chaitanaya Rama Seshu,nice place hang friend pop beer blast given close office space served balia lima took care everything wanted smile making day best cheer,5.0,2018-09-23 21:19:00,0.9611,2
Komatose - Holiday Inn Express & Suites,Ravi,happy happy hour know make happy happy hour food tasty right sized portion service need little lift,4.0,2018-09-23 12:23:00,0.9467,2
Komatose - Holiday Inn Express & Suites,Dpk,terrible exp saturday night nd sep quite regular komotos friday eve woh office colleague good exp far tonight recommended place friend dine friend arrived staff kitchen told alacarte tonight option buffet started buffet reached little surprise checked manager mr abhiveer also denied alacarte continued buffet later walking around buffet spread learnt alacarte also three ppl lied u big fan hamas pita dish asked menu mr abhiveer sayin dont menu please check menu zomato hell publish menu zomato restaurant customer fool enough buffet food option vegetarian less dessert spread good though service also pathetic indian bread stuff asking numerous time spoon tissue tissue served u table plz refer pic kid u imagine long tissue would manner big ppl want one two dish got trapped today,1.0,2018-09-23 00:10:00,-0.9058,0
Komatose - Holiday Inn Express & Suites,Shobhit Sinha,place love everyday bar place welcome regular customer make leave mark literally youll find name plate regular customer bar bartender absolutely know keep customer happy one place find people sitting bar rather regular seating arrangement sonu star bartender youll find almost everyone calling drink absolutely take care regular smile usually order whiskey sour sangria absolute favorite accompanied crispy corn signature pizza baked fresh jonathan kitchen youre party animal youll find place hit thursday take lady night seriously drink house id absolutely recommend place youre looking next regular bar saying go always regular one bar absolutely list,5.0,2018-09-21 23:09:00,0.9806,2
Komatose - Holiday Inn Express & Suites,Aishwarya Suresh,visited dinner family loved option available menu ambience courteousness staff food yummy must say playing fabulous hat chef must visit,5.0,2018-09-17 00:34:00,0.9283,2
